Week,urban_pop
1980-07-21,166764875.6153846
1980-07-28,166797637.92307693
1980-08-04,166830400.23076922
1980-08-11,166863162.53846154
1980-08-18,166895924.84615386
1980-08-25,166928687.15384614
1980-09-01,166961449.46153846
1980-09-08,166994211.76923078
1980-09-15,167026974.07692307
1980-09-22,167059736.3846154
1980-09-29,167092498.69230768
1980-10-06,167125261.0
1980-10-13,167158023.30769232
1980-10-20,167190785.6153846
1980-10-27,167223547.92307693
1980-11-03,167256310.23076922
1980-11-10,167289072.53846154
1980-11-17,167321834.84615386
1980-11-24,167354597.15384614
1980-12-01,167387359.46153846
1980-12-08,167420121.76923078
1980-12-15,167452884.07692307
1980-12-22,167485646.3846154
1980-12-29,167518408.69230768
1981-01-06,167551171.0
1981-01-13,167589656.69230768
1981-01-20,167628142.3846154
1981-01-27,167666628.07692307
1981-02-03,167705113.76923078
1981-02-10,167743599.46153846
1981-02-17,167782085.15384614
1981-02-24,167820570.84615386
1981-03-03,167859056.53846154
1981-03-10,167897542.23076922
1981-03-17,167936027.92307693
1981-03-24,167974513.6153846
1981-03-31,168012999.30769232
1981-04-07,168051485.0
1981-04-14,168089970.69230768
1981-04-21,168128456.3846154
1981-04-28,168166942.07692307
1981-05-05,168205427.76923078
1981-05-12,168243913.46153846
1981-05-19,168282399.15384614
1981-05-26,168320884.84615386
1981-06-02,168359370.53846154
1981-06-09,168397856.23076922
1981-06-16,168436341.92307693
1981-06-23,168474827.6153846
1981-06-30,168513313.30769232
1981-07-07,168551799.0
1981-07-14,168590284.69230768
1981-07-21,168628770.3846154
1981-07-28,168667256.07692307
1981-08-04,168705741.76923078
1981-08-11,168744227.46153846
1981-08-18,168782713.15384614
1981-08-25,168821198.84615386
1981-09-01,168859684.53846154
1981-09-08,168898170.23076922
1981-09-15,168936655.92307693
1981-09-22,168975141.6153846
1981-09-29,169013627.30769232
1981-10-06,169052113.0
1981-10-13,169090598.69230768
1981-10-20,169129084.3846154
1981-10-27,169167570.07692307
1981-11-03,169206055.76923078
1981-11-10,169244541.46153846
1981-11-17,169283027.15384614
1981-11-24,169321512.84615386
1981-12-01,169359998.53846154
1981-12-08,169398484.23076922
1981-12-15,169436969.92307693
1981-12-22,169475455.6153846
1981-12-29,169513941.30769232
1982-01-04,169552427.0
1982-01-11,169590431.46153846
1982-01-18,169628435.92307693
1982-01-25,169666440.3846154
1982-02-01,169704444.84615386
1982-02-08,169742449.30769232
1982-02-15,169780453.76923078
1982-02-22,169818458.23076922
1982-03-01,169856462.69230768
1982-03-08,169894467.15384614
1982-03-15,169932471.6153846
1982-03-22,169970476.07692307
1982-03-29,170008480.53846154
1982-04-05,170046485.0
1982-04-12,170084489.46153846
1982-04-19,170122493.92307693
1982-04-26,170160498.3846154
1982-05-03,170198502.84615386
1982-05-10,170236507.30769232
1982-05-17,170274511.76923078
1982-05-24,170312516.23076922
1982-05-31,170350520.69230768
1982-06-07,170388525.15384614
1982-06-14,170426529.6153846
1982-06-21,170464534.07692307
1982-06-28,170502538.53846154
1982-07-05,170540543.0
1982-07-12,170578547.46153846
1982-07-19,170616551.92307693
1982-07-26,170654556.3846154
1982-08-02,170692560.84615386
1982-08-09,170730565.30769232
1982-08-16,170768569.76923078
1982-08-23,170806574.23076922
1982-08-30,170844578.69230768
1982-09-06,170882583.15384614
1982-09-13,170920587.6153846
1982-09-20,170958592.07692307
1982-09-27,170996596.53846154
1982-10-04,171034601.0
1982-10-11,171072605.46153846
1982-10-18,171110609.92307693
1982-10-25,171148614.3846154
1982-11-01,171186618.84615386
1982-11-08,171224623.30769232
1982-11-15,171262627.76923078
1982-11-22,171300632.23076922
1982-11-29,171338636.69230768
1982-12-06,171376641.15384614
1982-12-13,171414645.6153846
1982-12-20,171452650.07692307
1982-12-27,171490654.53846154
1983-01-03,171528659.0
1983-01-10,171565793.17307693
1983-01-17,171602927.34615386
1983-01-24,171640061.51923078
1983-01-31,171677195.69230768
1983-02-07,171714329.8653846
1983-02-14,171751464.03846154
1983-02-21,171788598.21153846
1983-02-28,171825732.3846154
1983-03-07,171862866.55769232
1983-03-14,171900000.73076922
1983-03-21,171937134.90384614
1983-03-28,171974269.07692307
1983-04-04,172011403.25
1983-04-11,172048537.42307693
1983-04-18,172085671.59615386
1983-04-25,172122805.76923078
1983-05-02,172159939.94230768
1983-05-09,172197074.1153846
1983-05-16,172234208.28846154
1983-05-23,172271342.46153846
1983-05-30,172308476.6346154
1983-06-06,172345610.80769232
1983-06-13,172382744.98076922
1983-06-20,172419879.15384614
1983-06-27,172457013.32692307
1983-07-04,172494147.5
1983-07-11,172531281.67307693
1983-07-18,172568415.84615386
1983-07-25,172605550.01923078
1983-08-01,172642684.19230768
1983-08-08,172679818.3653846
1983-08-15,172716952.53846154
1983-08-22,172754086.71153846
1983-08-29,172791220.8846154
1983-09-05,172828355.05769232
1983-09-12,172865489.23076922
1983-09-19,172902623.40384614
1983-09-26,172939757.57692307
1983-10-03,172976891.75
1983-10-10,173014025.92307693
1983-10-17,173051160.09615386
1983-10-24,173088294.26923078
1983-10-31,173125428.44230768
1983-11-07,173162562.6153846
1983-11-14,173199696.78846154
1983-11-21,173236830.96153846
1983-11-28,173273965.1346154
1983-12-05,173311099.30769232
1983-12-12,173348233.48076922
1983-12-19,173385367.65384614
1983-12-26,173422501.82692307
1984-01-02,173459636.0
1984-01-09,173495445.65384614
1984-01-16,173531255.30769232
1984-01-23,173567064.96153846
1984-01-30,173602874.6153846
1984-02-06,173638684.26923078
1984-02-13,173674493.92307693
1984-02-20,173710303.57692307
1984-02-27,173746113.23076922
1984-03-05,173781922.8846154
1984-03-12,173817732.53846154
1984-03-19,173853542.19230768
1984-03-26,173889351.84615386
1984-04-02,173925161.5
1984-04-09,173960971.15384614
1984-04-16,173996780.80769232
1984-04-23,174032590.46153846
1984-04-30,174068400.1153846
1984-05-07,174104209.76923078
1984-05-14,174140019.42307693
1984-05-21,174175829.07692307
1984-05-28,174211638.73076922
1984-06-04,174247448.3846154
1984-06-11,174283258.03846154
1984-06-18,174319067.69230768
1984-06-25,174354877.34615386
1984-07-02,174390687.0
1984-07-09,174426496.65384614
1984-07-16,174462306.30769232
1984-07-23,174498115.96153846
1984-07-30,174533925.6153846
1984-08-06,174569735.26923078
1984-08-13,174605544.92307693
1984-08-20,174641354.57692307
1984-08-27,174677164.23076922
