week,crude_oil,cpi,coal_consumption,ngas_consumption,us_pop,oil_production,tree_cover_loss,us_real_gdp,co2
2017-07-09,44.96,103.20998783,73687.12254,74748.6643,325332.0,9397,2291878.580,18361.6845,407.06
2017-07-16,45.51,100.04796998,68853.96054,155858.6879,325368.0,9429,2499201.787,17384.1127,406.81
2017-07-23,46.41,107.87172623,77192.78829,393558.0236,325404.0,9410,2215122.396,17890.0020,406.73
2017-07-30,48.27,108.36407716,71552.59148,219707.1231,325440.0,9430,2479547.219,18007.1977,406.47
2017-08-06,49.52,94.85718702,69968.03690,174096.0585,325476.0,9423,2613254.290,18039.1759,405.53
2017-08-13,49.08,104.01857813,72899.50610,351299.5015,325520.3,9502,2268163.979,17934.4431,405.20
2017-08-20,47.52,100.55236497,55203.43694,145223.0192,325564.5,9528,2146083.155,17886.2793,404.54
2017-08-27,47.68,107.15006688,90946.14156,110694.2656,325608.8,9530,2031125.970,18740.8948,404.20
2017-09-03,46.68,108.09716352,65965.89355,-37868.2542,325653.0,8781,2298145.579,17888.8643,403.69
2017-09-10,48.58,95.55726638,68331.29283,-109029.6883,325694.8,9353,2672821.845,18023.1615,403.68
2017-09-17,49.07,105.02567224,58681.29297,300396.2297,325736.5,9510,2324215.975,18692.5912,403.05
2017-09-24,50.12,100.67729873,66900.84911,78771.5717,325778.3,9547,2464815.096,17874.2226,402.76
2017-10-01,51.77,103.22694047,54434.75412,304457.6086,325820.0,9561,1918518.513,18181.9979,402.95
2017-10-08,50.23,113.27644389,57839.20997,195223.9312,325849.6,9480,1942280.930,18612.4545,403.41
2017-10-15,50.77,97.63793535,55498.24918,277336.0548,325879.2,8406,2061714.516,19141.2786,403.95
2017-10-22,51.74,105.64680963,63117.81293,-42383.8065,325908.8,9507,1822597.697,18424.3440,404.00
2017-10-29,52.51,100.00981562,56109.55045,218811.9466,325938.4,9553,2294488.845,18070.9784,404.15
2017-11-05,54.59,108.86362658,54865.51575,709696.4411,325968.0,9620,2265610.060,18720.8959,404.25
2017-11-12,57.05,99.10971049,64644.02209,149004.3920,326001.0,9645,2016013.382,18752.6350,405.07
2017-11-19,55.81,105.37298400,56431.58188,603787.4711,326034.0,9658,2055286.506,18368.3602,406.12
2017-11-26,57.47,102.23401442,47581.76912,334383.2168,326067.0,9682,2128984.856,19008.4118,406.33
2017-12-03,57.81,103.26772892,59432.80631,726653.7355,326100.0,9707,2225842.077,19125.1939,406.74
2017-12-10,56.92,103.06006015,64514.93057,841674.5059,326123.2,9780,2000037.312,18257.7188,406.55
2017-12-17,57.17,101.58749959,50955.05215,793321.4098,326146.4,9789,2066396.420,18995.5023,406.84
2017-12-24,57.87,99.87644157,51137.14267,791607.9323,326169.6,9754,2070628.921,19065.5548,407.21
2017-12-31,59.88,97.08103327,58669.23455,842611.9725,326192.8,9782,1879363.949,17718.1470,407.37
2018-01-07,61.36,106.04026812,68005.96658,981508.3889,326216.0,9492,2344760.056,18267.8501,408.14
2018-01-14,63.26,94.33708952,65910.61686,966129.1349,326242.8,9750,2018475.654,18236.4320,407.89
2018-01-21,63.77,108.59320573,59786.66445,1029007.3732,326269.5,9878,1800297.431,18925.4586,408.27
2018-01-28,65.14,101.54738795,65113.18456,1074937.2700,326296.3,9919,2253779.721,18246.4910,407.88
2018-02-04,65.32,110.31121796,58176.06947,800607.2301,326323.0,10251,2364781.966,18881.1816,408.20
2018-02-11,62.01,103.17596153,56036.58473,906392.2499,326351.5,10271,2195322.431,18415.6933,408.37
2018-02-18,60.56,106.57668958,36268.82350,576974.0698,326380.0,10270,2485899.182,19019.4009,408.45
2018-02-25,62.47,101.70146430,40451.21251,764038.8462,326408.5,10283,2145395.257,18325.4978,408.90
2018-03-04,62.07,108.03751239,48504.44096,397659.1903,326437.0,10369,1943703.600,18592.8943,409.83
2018-03-11,61.65,104.49804845,69454.81552,552245.4055,326468.5,10381,1902681.770,18580.8023,408.71
2018-03-18,61.28,96.49760967,51024.04926,538527.2180,326500.0,10407,1971754.490,18561.5828,409.12
2018-03-25,64.11,110.53015498,51234.09864,855751.1058,326531.5,10433,2078117.130,18998.2593,410.02
2018-04-01,64.97,110.72227824,33589.10286,301989.6386,326563.0,10460,1857200.354,19305.5506,409.19
2018-04-08,63.07,103.02739614,53919.60256,565085.5028,326590.2,10525,1502162.231,17377.3369,409.45
2018-04-15,66.02,101.48242576,44274.06583,191441.8364,326617.4,10540,1953390.750,19365.9593,411.05
2018-04-22,67.55,106.93612396,32635.20926,371162.4332,326644.6,10586,2015722.071,17774.8284,411.68
2018-04-29,67.91,94.41468470,45817.74866,266623.6053,326671.8,10619,2013732.004,18487.7412,409.66
2018-05-06,68.38,101.36168944,60781.14085,419340.5308,326699.0,10703,1933573.567,19639.7504,411.06
2018-05-13,70.56,97.22412756,49918.04724,136980.9756,326736.0,10723,2154453.847,18025.3257,411.87
2018-05-20,71.30,103.91036490,50414.08596,147709.4478,326773.0,10725,2423805.461,18867.5384,411.45
2018-05-27,70.98,102.12602654,33948.14948,225617.3690,326810.0,10769,2231055.866,18911.8709,411.41
2018-06-03,66.96,108.83519395,55164.74265,-49500.3353,326847.0,10800,2395921.991,18618.2736,410.94
2018-06-10,65.35,104.57635543,54757.58666,70937.5737,326886.5,10900,2162477.631,18686.6277,411.16
2018-06-17,66.21,109.44955628,62663.10870,447415.2092,326926.0,10900,1980133.949,18564.3498,410.36
2018-06-24,66.32,114.90947716,68743.33905,73735.5023,326965.5,10900,2167860.891,18134.2876,410.56
2018-07-01,74.03,102.82544685,53224.35282,259766.9660,327005.0,10900,2156795.174,18936.1973,409.38
2018-07-08,73.73,105.38659824,57975.78271,-228803.7217,327037.4,10900,2417399.638,18529.5764,409.15
2018-07-15,71.96,104.11786559,68800.77616,-18320.7551,327069.8,11000,1894465.756,18380.1276,408.54
2018-07-22,68.95,103.08893484,65866.29560,68484.8072,327102.2,11000,2220952.700,17966.0990,408.28
2018-07-29,70.01,109.86398637,72395.90133,1508.7925,327134.6,10900,1978204.764,18798.9745,407.46
2018-08-05,69.46,105.56297644,53078.80581,-191217.2211,327167.0,10800,2178847.260,18759.8945,407.23
2018-08-12,67.90,109.64403769,81981.10225,310597.2435,327207.3,10900,1790387.685,18967.1524,407.07
2018-08-19,66.15,113.35920200,56482.37825,116254.5503,327247.5,11000,1910875.370,19542.0624,406.84
2018-08-26,68.10,105.28835296,59655.52361,92271.4591,327287.8,11000,2058809.988,19570.1903,406.11
2018-09-02,69.66,104.30762456,55799.67808,420446.1010,327328.0,11000,2259556.843,19063.8441,405.49
2018-09-09,68.51,104.42858821,55570.09574,192928.0059,327357.8,10900,2450305.590,18289.0908,405.39
2018-09-16,68.96,104.73012060,58878.53416,316842.1583,327387.6,11000,2159669.145,19233.9023,405.69
2018-09-23,70.28,107.60514620,67689.56463,74655.7375,327417.4,11100,1921338.700,19493.1853,405.55
2018-09-30,72.84,115.80877681,56651.60822,227807.3063,327447.2,11100,2101924.638,18860.8207,405.50
2018-10-07,75.13,114.50333209,46246.30629,417439.9374,327477.0,11200,2087763.677,19158.9423,405.58
2018-10-14,72.96,102.16368517,65857.54871,317870.8747,327509.5,10900,2170437.508,19478.4272,406.01
2018-10-21,70.24,115.07733701,56941.63456,79308.9822,327542.0,10900,2516658.592,18614.7266,406.62
2018-10-28,67.43,102.98987848,47256.94527,166918.0090,327574.5,11200,2140493.633,18968.2953,406.48
2018-11-04,65.06,105.15254016,53153.94326,260200.2818,327607.0,11600,2601758.088,19468.3849,406.99
2018-11-11,61.57,109.63435804,49534.64708,465278.3850,327635.8,11700,2029697.800,19497.7577,408.73
2018-11-18,56.92,114.60964500,60444.37419,598198.8111,327664.5,11700,2323146.143,17875.7452,408.59
2018-11-25,54.99,101.78543231,47475.44176,517937.4403,327693.3,11700,2306224.715,19270.5500,408.39
2018-12-02,51.01,105.21540567,60863.51370,641532.0722,327722.0,11700,2502069.645,19010.7937,408.49
2018-12-09,52.63,107.52900463,60696.71582,902101.3924,327742.4,11600,2151183.587,18821.0911,409.40
2018-12-16,51.54,97.44173732,50250.12795,719592.5056,327762.8,11600,2187786.194,18570.0561,409.31
2018-12-23,46.98,102.90236883,60788.60766,824668.8700,327783.2,11700,2173224.074,17973.3654,409.14
2018-12-30,45.22,103.25758160,41405.74745,811559.3199,327803.6,11700,2324854.658,18982.0841,409.60
2019-01-06,47.00,105.04440626,63372.59102,920167.3325,327824.0,11700,2312162.324,18379.0867,410.67
2019-01-13,50.78,107.75342896,71370.00114,974876.2670,327848.3,11900,2251552.535,19307.2772,410.35
2019-01-20,51.92,106.37477468,58063.34840,844803.4724,327872.5,11900,2551387.589,18224.1721,411.98
2019-01-27,52.88,104.72152687,69000.94295,980210.3203,327896.8,11900,1988922.836,18026.7771,411.02
2019-02-03,53.63,106.90626775,53373.36073,794619.0604,327921.0,11900,2050633.112,18414.4313,411.62
2019-02-10,53.53,105.82129114,44775.37062,927114.6950,327947.0,11900,2156871.343,18449.1124,412.40
2019-02-17,53.88,99.66828087,31575.14708,932689.1768,327973.0,12000,2281646.959,18325.9153,410.98
2019-02-24,56.74,95.66984602,41420.10486,1051576.2394,327999.0,12100,2569276.695,18967.1303,412.40
2019-03-03,56.12,109.41905704,43865.83056,528798.7194,328025.0,12100,2200433.790,18324.0293,412.16
2019-03-10,56.35,116.60335020,46931.20304,668624.8995,328048.0,12000,2238360.384,18927.3807,412.16
2019-03-17,57.81,105.72944693,44881.84156,595564.0687,328071.0,12100,2058586.871,19380.8605,411.82
2019-03-24,59.44,104.56272236,44873.86686,494685.7163,328094.0,12100,2032050.041,18395.2259,411.32
2019-03-31,59.49,111.85633363,45347.54761,637763.1072,328117.0,12200,1956172.406,19236.6542,412.19
2019-04-07,62.36,107.14949804,28154.38161,387565.5903,328140.0,12200,1699596.887,18883.0618,413.14
2019-04-14,64.10,98.91873838,41318.72424,405916.4991,328171.8,12100,1967574.020,18619.0337,413.60
2019-04-21,63.80,101.19744666,46827.22382,303674.7328,328203.5,12200,2160908.680,18843.6272,413.77
2019-04-28,65.28,101.90482840,45771.58510,298118.1228,328235.3,12300,1952739.170,18560.9799,414.29
2019-05-05,62.90,104.64910249,48861.08506,308988.4316,328267.0,12200,1652507.698,19549.7420,414.32
2019-05-12,61.81,106.73116092,56805.31391,346216.9191,328301.3,12100,1463359.156,18708.5699,415.40
2019-05-19,62.10,108.44323570,50082.93155,102678.4510,328335.5,12200,1868394.289,18134.7686,414.74
2019-05-26,60.72,110.74353075,54798.82646,253335.0497,328369.8,12300,1712693.821,18930.3781,414.30
2019-06-02,56.93,109.02181557,54389.96141,123251.5396,328404.0,12400,2005753.267,19653.1354,414.39
2019-06-09,52.97,105.35504917,49606.92483,281175.4654,328435.4,12300,1846168.361,19269.8355,414.08
2019-06-16,52.52,113.87689569,36729.78985,179761.8549,328466.8,12200,2255868.117,18682.3790,413.86
2019-06-23,54.75,114.06887039,34178.71753,18650.1544,328498.2,12100,1960773.173,18896.4601,413.41
2019-06-30,58.38,115.14190826,60599.03161,189659.6191,328529.6,12200,1982828.847,19117.1014,413.42
2019-07-07,57.32,115.26355744,65466.04337,254706.6694,328561.0,12300,1932792.065,19252.6464,412.08
2019-07-14,59.02,113.48611855,50741.51594,74085.5864,328603.3,12000,2104924.601,18672.4667,412.14
2019-07-21,56.74,103.28804234,61864.84028,-4884.1552,328645.5,11300,1847790.350,19227.0202,410.84
2019-07-28,56.05,109.94270532,56936.09625,164615.9228,328687.8,12200,2046533.472,18336.8472,410.06
2019-08-04,56.55,108.86752020,55734.17256,83467.8021,328730.0,12300,2171491.633,19290.8821,410.34
2019-08-11,53.28,102.14482444,45827.01037,-100195.2030,328771.8,12300,1941849.351,19324.7427,410.27
2019-08-18,55.31,111.81019990,60740.23683,29496.8297,328813.5,12300,1992405.884,19543.9840,409.57
2019-08-25,55.50,101.53506711,73227.24845,173544.3741,328855.3,12500,2155623.762,19292.3202,409.44
2019-09-01,55.21,101.24158282,54570.74146,322540.3171,328897.0,12400,2344205.733,19149.1158,408.81
2019-09-08,55.73,104.45144603,55187.18454,109042.2403,328928.4,12400,2572886.936,20071.9638,408.59
2019-09-15,56.16,111.04663757,59366.54412,84400.2305,328959.8,12400,2172918.758,18151.6651,408.50
2019-09-22,59.33,106.25679897,52367.92047,28159.1583,328991.2,12500,1903728.949,19399.9534,408.32
2019-09-29,56.90,109.18573784,65268.76841,162000.1382,329022.6,12400,2122995.999,18752.7260,407.96
2019-10-06,53.12,111.13178676,30804.43462,239502.9040,329054.0,12600,2480381.700,19310.0170,408.38
2019-10-13,53.27,111.58959780,43079.35374,233269.0146,329088.3,12600,2349895.073,19376.4518,408.62
2019-10-20,53.49,104.66858304,48906.64348,16297.4089,329122.5,12600,2098578.836,19516.2100,408.72
2019-10-27,55.20,109.33052555,40890.41429,200989.8570,329156.8,12600,2498515.052,19073.4334,409.29
2019-11-03,55.17,106.09428675,36835.30379,534206.3412,329191.0,12600,2102514.143,19528.1182,409.90
2019-11-10,56.69,114.79042928,52566.66462,755925.7688,329221.8,12800,2227910.101,19754.4389,410.19
2019-11-17,56.85,116.69401283,47733.46611,683933.6091,329252.5,12800,2214280.102,19405.7312,410.19
2019-11-24,56.90,108.26096053,43598.99677,768265.7923,329283.3,12900,2080980.180,19579.8665,410.72
2019-12-01,58.07,112.08470950,43325.23094,606011.7971,329314.0,12900,2173871.578,19477.3091,411.07
2019-12-08,57.64,109.47120499,39751.66796,828666.4868,329335.8,12800,2458219.683,19750.1111,411.32
2019-12-15,59.25,108.18341101,48847.79099,751921.3538,329357.6,12800,1946025.679,20106.3904,411.89
2019-12-22,60.75,108.70798824,50008.88542,591593.7371,329379.4,12900,2230631.393,20396.2701,412.21
2019-12-29,61.29,105.72584418,49428.07791,614629.4116,329401.2,12900,2124357.069,18812.8854,412.99
